date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:30:09	110/110	---M--	200	added ('OK')	text/plain	date:Tue,%2021%20Feb%202023%2006:05:57%20GMT	https://hexacontrol.ca/robots.txt		(from )
19:30:10	143049/143049	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:30:10%20GMT	https://hexacontrol.ca/	D:/lat3/proj/hexacontrol.ca/index.html	(from )
19:30:11	42/42	---M-Z	405	error ('Method%20Not%20Allowed')	text/plain	date:Thu,%2018%20May%202023%2001:30:11%20GMT	https://hexacontrol.ca/xmlrpc.php	D:/lat3/proj/hexacontrol.ca/xmlrpc.php	(from https://hexacontrol.ca/)
19:30:11	8581/8581	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2009%20May%202022%2016:32:21%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/js/libs/ie11CustomProperties.min.js	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/js/libs/ie11CustomProperties.min.js	(from https://hexacontrol.ca/)
19:30:11	97517/97517	---M-Z	200	added ('OK')	text/css	date:Thu,%2030%20Mar%202023%2004:54:56%20GMT	https://hexacontrol.ca/wp-includes/css/dist/block-library/style.min.css?ver=6.2.1	D:/lat3/proj/hexacontrol.ca/wp-includes/css/dist/block-library/style.minf731.css	(from https://hexacontrol.ca/)
19:30:11	10435/10435	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2005:09:24%20GMT	https://hexacontrol.ca/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-vendors-style.css?ver=9.6.6	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-vendors-style174f.css	(from https://hexacontrol.ca/)
19:30:12	258673/258673	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2005:09:24%20GMT	https://hexacontrol.ca/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-style.css?ver=9.6.6	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/woocommerce/packages/woocommerce-blocks/build/wc-blocks-style174f.css	(from https://hexacontrol.ca/)
19:30:12	144/144	---M--	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2005:09:13%20GMT	https://hexacontrol.ca/wp-content/plugins/safe-svg//dist/safe-svg-block-frontend.css?ver=2.1.0	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/safe-svg/dist/safe-svg-block-frontend3c94.css	(from https://hexacontrol.ca/)
19:30:12	291/291	---M--	200	added ('OK')	text/css	date:Thu,%2030%20Mar%202023%2004:54:56%20GMT	https://hexacontrol.ca/wp-includes/css/classic-themes.min.css?ver=6.2.1	D:/lat3/proj/hexacontrol.ca/wp-includes/css/classic-themes.minf731.css	(from https://hexacontrol.ca/)
19:30:12	19363/19363	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2005:09:08%20GMT	https://hexacontrol.ca/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.18.0	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min3b94.css	(from https://hexacontrol.ca/)
19:30:13	81480/81480	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2006:18:08%20GMT	https://hexacontrol.ca/wp-content/uploads/elementor/css/custom-frontend-lite.min.css?ver=1680502688	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/elementor/css/custom-frontend-lite.min661d.css	(from https://hexacontrol.ca/)
19:30:13	206392/206392	---MC-	200	added ('OK')	application/rss+xml	etag:%22fcc15a75b4a286c29ea2176436fc1e52%22	https://hexacontrol.ca/feed/	D:/lat3/proj/hexacontrol.ca/feed/index.html	(from https://hexacontrol.ca/)
19:30:13	12876/12876	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2005:09:10%20GMT	https://hexacontrol.ca/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min.css?ver=5.3.6	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/elementor/assets/lib/swiper/css/swiper.min48f5.css	(from https://hexacontrol.ca/)
19:30:13	1099/1099	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2006:18:08%20GMT	https://hexacontrol.ca/wp-content/uploads/elementor/css/post-8.css?ver=1680502688	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/elementor/css/post-8661d.css	(from https://hexacontrol.ca/)
19:30:13	2199/2199	---M--	200	added ('OK')	application/rss+xml	etag:%22fcc15a75b4a286c29ea2176436fc1e52%22	https://hexacontrol.ca/comments/feed/	D:/lat3/proj/hexacontrol.ca/comments/feed/index.html	(from https://hexacontrol.ca/)
19:30:13	55960/55960	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2006:18:09%20GMT	https://hexacontrol.ca/wp-content/uploads/elementor/css/global.css?ver=1680502689	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/elementor/css/global0bb2.css	(from https://hexacontrol.ca/)
19:30:14	30902/30902	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20May%202023%2015:42:07%20GMT	https://hexacontrol.ca/wp-content/uploads/elementor/css/post-17.css?ver=1684338127	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/elementor/css/post-173c93.css	(from https://hexacontrol.ca/)
19:30:14	4521/4521	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/bootstrap-light.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/bootstrap-light.mina086.css	(from https://hexacontrol.ca/)
19:30:14	47827/47827	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/base.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/base.mina086.css	(from https://hexacontrol.ca/)
19:30:14	771/771	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/footer-widget-collapse.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/footer-widget-collapse.mina086.css	(from https://hexacontrol.ca/)
19:30:15	9100/9100	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/wp-gutenberg.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/wp-gutenberg.mina086.css	(from https://hexacontrol.ca/)
19:30:15	1142/1142	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/int-wpcf7.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/int-wpcf7.mina086.css	(from https://hexacontrol.ca/)
19:30:15	1107/1107	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/int-mc4wp-deprecated.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/int-mc4wp-deprecated.mina086.css	(from https://hexacontrol.ca/)
19:30:15	888/888	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/int-mc4wp.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/int-mc4wp.mina086.css	(from https://hexacontrol.ca/)
19:30:16	105/105	---M--	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/int-rev-slider.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/int-rev-slider.mina086.css	(from https://hexacontrol.ca/)
19:30:16	1213/1213	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/base-deprecated.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/base-deprecated.mina086.css	(from https://hexacontrol.ca/)
19:30:16	3432/3432	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/int-elem-base.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/int-elem-base.mina086.css	(from https://hexacontrol.ca/)
19:30:16	4317/4317	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/woocommerce-base.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/woocommerce-base.mina086.css	(from https://hexacontrol.ca/)
19:30:16	490/490	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/mod-star-rating.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/mod-star-rating.mina086.css	(from https://hexacontrol.ca/)
19:30:17	884/884	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/woo-el-track-order.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/woo-el-track-order.mina086.css	(from https://hexacontrol.ca/)
19:30:17	6764/6764	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/woo-gutenberg.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/woo-gutenberg.mina086.css	(from https://hexacontrol.ca/)
19:30:17	688/688	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/opt-form-underline.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/opt-form-underline.mina086.css	(from https://hexacontrol.ca/)
19:30:17	205/205	---M--	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:35:02%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart-child/style.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart-child/stylea086.css	(from https://hexacontrol.ca/)
19:30:18	9455/9455	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/header-base.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/header-base.mina086.css	(from https://hexacontrol.ca/)
19:30:18	1703/1703	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/mod-tools.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/mod-tools.mina086.css	(from https://hexacontrol.ca/)
19:30:18	2451/2451	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/header-el-base.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/header-el-base.mina086.css	(from https://hexacontrol.ca/)
19:30:18	9050/9050	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/el-social-icons.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/el-social-icons.mina086.css	(from https://hexacontrol.ca/)
19:30:19	5693/5693	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/el-section-title.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/el-section-title.mina086.css	(from https://hexacontrol.ca/)
19:30:19	212/212	---M--	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/el-text-block.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/el-text-block.mina086.css	(from https://hexacontrol.ca/)
19:30:19	5521/5521	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/el-info-box.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/el-info-box.mina086.css	(from https://hexacontrol.ca/)
19:30:19	1138/1138	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/footer-base.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/footer-base.mina086.css	(from https://hexacontrol.ca/)
19:30:20	774/774	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/opt-scrolltotop.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/opt-scrolltotop.mina086.css	(from https://hexacontrol.ca/)
19:30:20	1699/1699	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/wd-search-form.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/wd-search-form.mina086.css	(from https://hexacontrol.ca/)
19:30:20	2101/2101	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/opt-bottom-toolbar.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/opt-bottom-toolbar.mina086.css	(from https://hexacontrol.ca/)
19:30:20	1673/1673	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/header-el-cart.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/header-el-cart.mina086.css	(from https://hexacontrol.ca/)
19:30:20	414/414	---M-Z	200	added ('OK')	text/css	date:Mon,%2009%20May%202022%2016:32:23%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/css/parts/header-el-my-account.min.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/css/parts/header-el-my-account.mina086.css	(from https://hexacontrol.ca/)
19:30:21	1265/1265	---M-Z	200	added ('OK')	text/css	date:Thu,%2002%20Jun%202022%2022:37:37%20GMT	https://hexacontrol.ca/wp-content/uploads/2022/06/xts-header_616012-1654209457.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/2022/06/xts-header_616012-1654209457a086.css	(from https://hexacontrol.ca/)
19:30:21	4416/4416	---M-Z	200	added ('OK')	text/css	date:Fri,%2001%20Jul%202022%2013:28:27%20GMT	https://hexacontrol.ca/wp-content/uploads/2022/07/xts-theme_settings_default-1656682107.css?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/2022/07/xts-theme_settings_default-1656682107a086.css	(from https://hexacontrol.ca/)
19:30:21	57912/57912	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2005:09:08%20GMT	https://hexacontrol.ca/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://hexacontrol.ca/)
19:30:21	677/677	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2005:09:08%20GMT	https://hexacontrol.ca/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min52d5.css	(from https://hexacontrol.ca/)
19:30:22	669/669	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2005:09:08%20GMT	https://hexacontrol.ca/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	D:/lat3/proj/hexacontrol.ca/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://hexacontrol.ca/)
19:30:22	89815/89815	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2030%20Mar%202023%2004:54:53%20GMT	https://hexacontrol.ca/wp-includes/js/jquery/jquery.min.js?ver=3.6.4	D:/lat3/proj/hexacontrol.ca/wp-includes/js/jquery/jquery.min5aed.js	(from https://hexacontrol.ca/)
19:30:22	13424/13424	---M-Z	200	added ('OK')	application/javascript	date:Thu,%2030%20Mar%202023%2004:54:53%20GMT	https://hexacontrol.ca/wp-includes/js/jquery/jquery-migrate.min.js?ver=3.4.0	D:/lat3/proj/hexacontrol.ca/wp-includes/js/jquery/jquery-migrate.min6b00.js	(from https://hexacontrol.ca/)
19:30:22	3195/3195	---M-Z	200	added ('OK')	application/javascript	date:Mon,%2009%20May%202022%2016:32:21%20GMT	https://hexacontrol.ca/wp-content/themes/woodmart/js/libs/device.min.js?ver=6.3.0	D:/lat3/proj/hexacontrol.ca/wp-content/themes/woodmart/js/libs/device.mina086.js	(from https://hexacontrol.ca/)
19:30:24	75472/75472	---MC-	200	added ('OK')	application/json	date:Thu,%2018%20May%202023%2001:30:23%20GMT	https://hexacontrol.ca/wp-json/wp/v2/pages/17	D:/lat3/proj/hexacontrol.ca/wp-json/wp/v2/pages/17.json	(from https://hexacontrol.ca/)
19:30:24	799/799	---M-Z	200	added ('OK')	text/xml	date:Thu,%2018%20May%202023%2001:30:24%20GMT	https://hexacontrol.ca/xmlrpc.php?rsd	D:/lat3/proj/hexacontrol.ca/xmlrpc0db0.php	(from https://hexacontrol.ca/)
19:30:24	1099303/1099303	---MC-	200	added ('OK')	application/json	date:Thu,%2018%20May%202023%2001:30:23%20GMT	https://hexacontrol.ca/wp-json/	D:/lat3/proj/hexacontrol.ca/wp-json/index.html	(from https://hexacontrol.ca/)
19:30:24	1045/1045	---M-Z	200	added ('OK')	application/xml	date:Thu,%2012%20Dec%202013%2006:19:12%20GMT	https://hexacontrol.ca/wp-includes/wlwmanifest.xml	D:/lat3/proj/hexacontrol.ca/wp-includes/wlwmanifest.xml	(from https://hexacontrol.ca/)
19:30:25	2710/2710	---M--	200	added ('OK')	application/json	date:Thu,%2018%20May%202023%2001:30:25%20GMT	https://hexacontrol.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhexacontrol.ca%2F	D:/lat3/proj/hexacontrol.ca/wp-json/oembed/1.0/embed1290.json	(from https://hexacontrol.ca/)
19:30:26	2793/2793	---M-Z	200	added ('OK')	text/xml	date:Thu,%2018%20May%202023%2001:30:26%20GMT	https://hexacontrol.ca/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fhexacontrol.ca%2F&format=xml	D:/lat3/proj/hexacontrol.ca/wp-json/oembed/1.0/embed1082	(from https://hexacontrol.ca/)
19:30:26	1324/1324	---M--	200	added ('OK')	image/png	date:Sun,%2029%20May%202022%2022:54:54%20GMT	https://hexacontrol.ca/wp-content/uploads/2022/05/cropped-logo-32x32.png	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/2022/05/cropped-logo-32x32.png	(from https://hexacontrol.ca/)
19:30:26	23261/23261	---M--	200	added ('OK')	image/png	date:Sun,%2029%20May%202022%2022:54:54%20GMT	https://hexacontrol.ca/wp-content/uploads/2022/05/cropped-logo-192x192.png	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/2022/05/cropped-logo-192x192.png	(from https://hexacontrol.ca/)
19:30:26	27088/27088	---M--	200	added ('OK')	image/png	date:Sun,%2029%20May%202022%2022:54:54%20GMT	https://hexacontrol.ca/wp-content/uploads/2022/05/cropped-logo-180x180.png	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/2022/05/cropped-logo-180x180.png	(from https://hexacontrol.ca/)
19:30:27	811/811	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20May%202023%2016:44:38%20GMT	https://hexacontrol.ca/wp-content/uploads/elementor/css/post-16.css?ver=1684341878	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/elementor/css/post-16e877.css	(from https://hexacontrol.ca/)
19:30:27	10061/10061	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2006:18:09%20GMT	https://hexacontrol.ca/wp-content/uploads/elementor/css/custom-widget-icon-box.min.css?ver=1680502689	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/elementor/css/custom-widget-icon-box.min0bb2.css	(from https://hexacontrol.ca/)
19:30:27	6421/6421	---M--	200	added ('OK')	image/png	date:Wed,%2001%20Jun%202022%2012:59:12%20GMT	https://hexacontrol.ca/wp-content/uploads/2022/06/Transparent-Logo.png	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/2022/06/Transparent-Logo.png	(from https://hexacontrol.ca/)
19:30:27	372/372	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2006:18:09%20GMT	https://hexacontrol.ca/wp-content/uploads/elementor/css/post-38.css?ver=1680502689	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/elementor/css/post-380bb2.css	(from https://hexacontrol.ca/)
19:30:28	1472/1472	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2006:18:09%20GMT	https://hexacontrol.ca/wp-content/uploads/elementor/css/post-32.css?ver=1680502689	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/elementor/css/post-320bb2.css	(from https://hexacontrol.ca/)
19:30:28	464/464	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2015:43:13%20GMT	https://hexacontrol.ca/wp-content/uploads/2022/05/home-automation.png	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/2022/05/home-automation.png	(from https://hexacontrol.ca/)
19:30:28	943/943	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2015:48:49%20GMT	https://hexacontrol.ca/wp-content/uploads/2022/05/h2.png	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/2022/05/h2.png	(from https://hexacontrol.ca/)
19:30:28	907/907	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2016:07:11%20GMT	https://hexacontrol.ca/wp-content/uploads/2022/05/h3.png	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/2022/05/h3.png	(from https://hexacontrol.ca/)
19:30:29	993/993	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2016:08:54%20GMT	https://hexacontrol.ca/wp-content/uploads/2022/05/h4.png	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/2022/05/h4.png	(from https://hexacontrol.ca/)
19:30:29	85357/85357	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:30:28%20GMT	https://hexacontrol.ca/about/	D:/lat3/proj/hexacontrol.ca/about/index.html	(from https://hexacontrol.ca/)
19:30:29	731/731	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2016:09:26%20GMT	https://hexacontrol.ca/wp-content/uploads/2022/05/h5.png	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/2022/05/h5.png	(from https://hexacontrol.ca/)
19:30:29	497/497	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2016:10:03%20GMT	https://hexacontrol.ca/wp-content/uploads/2022/05/h6.png	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/2022/05/h6.png	(from https://hexacontrol.ca/)
19:30:29	783/783	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2016:10:21%20GMT	https://hexacontrol.ca/wp-content/uploads/2022/05/h7.png	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/2022/05/h7.png	(from https://hexacontrol.ca/)
19:30:30	881/881	---M--	200	added ('OK')	image/png	date:Mon,%2023%20May%202022%2016:11:00%20GMT	https://hexacontrol.ca/wp-content/uploads/2022/05/h8.png	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/2022/05/h8.png	(from https://hexacontrol.ca/)
19:30:30	133225/133225	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:30:29%20GMT	https://hexacontrol.ca/home-surveillance/	D:/lat3/proj/hexacontrol.ca/home-surveillance/index.html	(from https://hexacontrol.ca/)
19:30:30	128639/128639	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:30:29%20GMT	https://hexacontrol.ca/home-networking/	D:/lat3/proj/hexacontrol.ca/home-networking/index.html	(from https://hexacontrol.ca/)
19:30:31	150828/150828	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20May%202022%2017:13:38%20GMT	https://hexacontrol.ca/wp-content/uploads/2022/05/The-Best-Solution-for-Calgary-Home-Automation.jpg	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/2022/05/The-Best-Solution-for-Calgary-Home-Automation.jpg	(from https://hexacontrol.ca/)
19:30:31	1844/1844	---M-Z	200	added ('OK')	text/css	date:Wed,%2017%20May%202023%2016:46:31%20GMT	https://hexacontrol.ca/wp-content/uploads/elementor/css/post-460.css?ver=1684341991	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/elementor/css/post-4605cde.css	(from https://hexacontrol.ca/)
19:30:31	133466/133466	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:30:30%20GMT	https://hexacontrol.ca/home-surveillance-ontario/	D:/lat3/proj/hexacontrol.ca/home-surveillance-ontario/index.html	(from https://hexacontrol.ca/)
19:30:31	1496204/1496204	---M--	200	added ('OK')	image/jpeg	date:Tue,%2024%20May%202022%2011:16:31%20GMT	https://hexacontrol.ca/wp-content/uploads/2022/05/image-our-company-banner-1.jpg	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/2022/05/image-our-company-banner-1.jpg	(from https://hexacontrol.ca/)
19:30:31	9881/9881	---M-Z	200	added ('OK')	text/css	date:Mon,%2003%20Apr%202023%2006:18:09%20GMT	https://hexacontrol.ca/wp-content/uploads/elementor/css/custom-widget-icon-list.min.css?ver=1680502689	D:/lat3/proj/hexacontrol.ca/wp-content/uploads/elementor/css/custom-widget-icon-list.min0bb2.css	(from https://hexacontrol.ca/)
19:30:31	128881/128881	---MCZ	200	added ('OK')	text/html	date:Thu,%2018%20May%202023%2001:30:31%20GMT	https://hexacontrol.ca/home-networking-ontario/	D:/lat3/proj/hexacontrol.ca/home-networking-ontario/index.html	(from https://hexacontrol.ca/)
